"Label (Grouping)","SEX AND AGE","SEX AND AGE!!Total population","SEX AND AGE!!Total population!!Male","SEX AND AGE!!Total population!!Female","SEX AND AGE!!Total population!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!Under 5 years","SEX AND AGE!!Total population!!5 to 9 years","SEX AND AGE!!Total population!!10 to 14 years","SEX AND AGE!!Total population!!15 to 19 years","SEX AND AGE!!Total population!!20 to 24 years","SEX AND AGE!!Total population!!25 to 34 years","SEX AND AGE!!Total population!!35 to 44 years","SEX AND AGE!!Total population!!45 to 54 years","SEX AND AGE!!Total population!!55 to 59 years","SEX AND AGE!!Total population!!60 to 64 years","SEX AND AGE!!Total population!!65 to 74 years","SEX AND AGE!!Total population!!75 to 84 years","SEX AND AGE!!Total population!!85 years and over","SEX AND AGE!!Total population!!Median age (years)","SEX AND AGE!!Total population!!Under 18 years","SEX AND AGE!!Total population!!16 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!21 years and over","SEX AND AGE!!Total population!!62 years and over","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!18 years and over!!Male","SEX AND AGE!!Total population!!18 years and over!!Female","SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!65 years and over!!Male","SEX AND AGE!!Total population!!65 years and over!!Female","SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females)","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Percent","","28,995,881","49.6%","50.4%","(X)","6.8%","6.9%","7.5%","7.2%","6.8%","14.6%","13.7%","12.3%","5.8%","5.5%","7.8%","3.7%","1.4%","(X)","25.5%","77.3%","74.5%","70.1%","16.1%","12.9%","21,599,250","49.2%","50.8%","(X)","3,738,727","44.6%","55.4%","(X)","","28,995,881","97.1%","2.9%","97.1%","73.4%","12.3%","0.5%","0.1%","0.0%","0.0%","0.0%","5.0%","1.7%","0.8%","0.5%","0.1%","0.3%","0.9%","0.8%","0.1%","0.0%","0.0%","0.0%","0.0%","5.9%","2.9%","0.9%","0.5%","0.5%","0.1%","","28,995,881","75.9%","13.5%","1.2%","5.8%","0.2%","6.5%","","28,995,881","39.7%","33.3%","0.8%","0.4%","5.2%","60.3%","41.1%","11.9%","0.3%","4.9%","0.1%","0.2%","1.8%","0.1%","1.8%","(X)","","18,875,542","48.9%","51.1%"
"Utah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,205,958","1,610,671","1,595,287","101.0","245,883","258,067","267,584","255,453","267,379","472,153","443,692","329,369","147,856","153,324","219,213","109,412","36,573","31.2","930,308","2,378,652","2,275,650","2,127,694","455,265","365,198","2,275,650","1,134,329","1,141,321","99.4","365,198","170,806","194,392","87.9","","3,205,958","3,102,384","103,574","3,102,384","2,799,527","36,918","35,368","951","85","14,071","716","76,470","14,725","13,803","10,257","7,008","5,053","8,235","17,389","30,725","1,383","823","11,399","17,120","123,376","103,574","15,140","15,377","30,520","1,085","","3,205,958","2,893,306","61,766","57,986","118,169","49,776","142,626","","3,205,958","462,054","341,326","8,735","2,737","109,256","2,743,904","2,490,644","34,368","30,210","75,560","29,108","6,713","77,301","1,487","75,814","1,133,543","","2,134,249","1,065,672","1,068,577"
"    Percent","","3,205,958","50.2%","49.8%","(X)","7.7%","8.0%","8.3%","8.0%","8.3%","14.7%","13.8%","10.3%","4.6%","4.8%","6.8%","3.4%","1.1%","(X)","29.0%","74.2%","71.0%","66.4%","14.2%","11.4%","2,275,650","49.8%","50.2%","(X)","365,198","46.8%","53.2%","(X)","","3,205,958","96.8%","3.2%","96.8%","87.3%","1.2%","1.1%","0.0%","0.0%","0.4%","0.0%","2.4%","0.5%","0.4%","0.3%","0.2%","0.2%","0.3%","0.5%","1.0%","0.0%","0.0%","0.4%","0.5%","3.8%","3.2%","0.5%","0.5%","1.0%","0.0%","","3,205,958","90.2%","1.9%","1.8%","3.7%","1.6%","4.4%","","3,205,958","14.4%","10.6%","0.3%","0.1%","3.4%","85.6%","77.7%","1.1%","0.9%","2.4%","0.9%","0.2%","2.4%","0.0%","2.4%","(X)","","2,134,249","49.9%","50.1%"
"Vermont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","623,989","309,164","314,825","98.2","29,021","31,204","31,922","43,161","43,123","76,649","70,815","78,203","44,207","50,483","75,354","35,553","14,294","42.8","113,559","525,153","510,430","478,059","155,355","125,201","510,430","250,316","260,114","96.2","125,201","57,785","67,416","85.7","","623,989","608,622","15,367","608,622","585,117","9,435","2,928","N","N","N","N","8,603","1,890","2,538","1,029","352","465","281","2,048","386","N","N","N","N","2,153","15,367","2,609","5,185","5,750","0","","623,989","600,353","13,042","9,006","15,149","608","2,504","","623,989","12,408","5,128","2,373","686","4,221","611,581","576,892","8,127","2,435","8,470","336","716","14,605","118","14,487","339,412","","498,705","244,340","254,365"
"    Percent","","623,989","49.5%","50.5%","(X)","4.7%","5.0%","5.1%","6.9%","6.9%","12.3%","11.3%","12.5%","7.1%","8.1%","12.1%","5.7%","2.3%","(X)","18.2%","84.2%","81.8%","76.6%","24.9%","20.1%","510,430","49.0%","51.0%","(X)","125,201","46.2%","53.8%","(X)","","623,989","97.5%","2.5%","97.5%","93.8%","1.5%","0.5%","N","N","N","N","1.4%","0.3%","0.4%","0.2%","0.1%","0.1%","0.0%","0.3%","0.1%","N","N","N","N","0.3%","2.5%","0.4%","0.8%","0.9%","0.0%","","623,989","96.2%","2.1%","1.4%","2.4%","0.1%","0.4%","","623,989","2.0%","0.8%","0.4%","0.1%","0.7%","98.0%","92.5%","1.3%","0.4%","1.4%","0.1%","0.1%","2.3%","0.0%","2.3%","(X)","","498,705","49.0%","51.0%"
"Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","8,535,519","4,201,799","4,333,720","97.0","499,906","504,065","543,494","555,996","559,301","1,174,655","1,128,152","1,095,894","571,897","543,823","809,641","396,708","151,987","38.5","1,857,605","6,880,704","6,677,914","6,320,168","1,674,921","1,358,336","6,677,914","3,246,462","3,431,452","94.6","1,358,336","600,500","757,836","79.2","","8,535,519","8,215,287","320,232","8,215,287","5,714,646","1,659,908","23,388","3,369","170","629","274","565,643","153,002","83,238","71,823","10,524","65,971","68,474","112,611","5,039","1,540","1,576","1,175","748","246,663","320,232","113,091","27,100","94,105","13,676","","8,535,519","5,994,267","1,820,891","76,902","690,204","16,638","283,087","","8,535,519","828,154","193,756","106,781","22,096","505,521","7,707,365","5,212,705","1,625,942","17,497","560,030","4,347","23,329","263,515","7,130","256,385","3,562,258","","6,226,623","3,030,164","3,196,459"
"    Percent","","8,535,519","49.2%","50.8%","(X)","5.9%","5.9%","6.4%","6.5%","6.6%","13.8%","13.2%","12.8%","6.7%","6.4%","9.5%","4.6%","1.8%","(X)","21.8%","80.6%","78.2%","74.0%","19.6%","15.9%","6,677,914","48.6%","51.4%","(X)","1,358,336","44.2%","55.8%","(X)","","8,535,519","96.2%","3.8%","96.2%","67.0%","19.4%","0.3%","0.0%","0.0%","0.0%","0.0%","6.6%","1.8%","1.0%","0.8%","0.1%","0.8%","0.8%","1.3%","0.1%","0.0%","0.0%","0.0%","0.0%","2.9%","3.8%","1.3%","0.3%","1.1%","0.2%","","8,535,519","70.2%","21.3%","0.9%","8.1%","0.2%","3.3%","","8,535,519","9.7%","2.3%","1.3%","0.3%","5.9%","90.3%","61.1%","19.0%","0.2%","6.6%","0.1%","0.3%","3.1%","0.1%","3.0%","(X)","","6,226,623","48.7%","51.3%"
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","7,614,893","3,807,572","3,807,321","100.0","455,283","456,737","477,450","459,277","475,822","1,164,010","1,032,245","925,768","478,059","482,557","736,308","340,740","130,637","37.9","1,662,965","6,128,444","5,951,928","5,675,664","1,492,179","1,207,685","5,951,928","2,958,683","2,993,245","98.8","1,207,685","550,840","656,845","83.9","","7,614,893","7,161,398","453,495","7,161,398","5,651,091","305,924","103,882","3,419","2,603","3,387","1,284","684,967","127,139","162,353","112,951","37,804","68,788","80,453","95,479","50,139","7,928","13,686","11,327","17,198","365,395","453,495","81,690","92,029","140,753","5,717","","7,614,893","6,056,387","429,718","228,712","883,108","100,352","419,447","","7,614,893","991,723","788,488","39,877","11,645","151,713","6,623,170","5,126,694","295,239","86,811","680,421","48,667","14,188","371,150","7,873","363,277","3,195,098","","5,409,035","2,684,022","2,725,013"
"    Percent","","7,614,893","50.0%","50.0%","(X)","6.0%","6.0%","6.3%","6.0%","6.2%","15.3%","13.6%","12.2%","6.3%","6.3%","9.7%","4.5%","1.7%","(X)","21.8%","80.5%","78.2%","74.5%","19.6%","15.9%","5,951,928","49.7%","50.3%","(X)","1,207,685","45.6%","54.4%","(X)","","7,614,893","94.0%","6.0%","94.0%","74.2%","4.0%","1.4%","0.0%","0.0%","0.0%","0.0%","9.0%","1.7%","2.1%","1.5%","0.5%","0.9%","1.1%","1.3%","0.7%","0.1%","0.2%","0.1%","0.2%","4.8%","6.0%","1.1%","1.2%","1.8%","0.1%","","7,614,893","79.5%","5.6%","3.0%","11.6%","1.3%","5.5%","","7,614,893","13.0%","10.4%","0.5%","0.2%","2.0%","87.0%","67.3%","3.9%","1.1%","8.9%","0.6%","0.2%","4.9%","0.1%","4.8%","(X)","","5,409,035","49.6%","50.4%"
"West Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,792,147","885,861","906,286","97.7","91,548","98,494","104,920","109,763","106,336","211,267","219,899","226,692","121,475","134,353","217,526","107,764","42,110","42.9","358,818","1,476,688","1,433,329","1,365,932","450,826","367,400","1,433,329","702,698","730,631","96.2","367,400","167,237","200,163","83.6","","1,792,147","1,759,897","32,250","1,759,897","1,668,004","65,925","3,601","N","N","N","N","14,311","3,480","3,194","2,656","393","1,283","905","2,400","399","N","N","N","N","7,657","32,250","16,776","5,123","3,678","1,300","","1,792,147","1,697,080","86,426","11,575","20,033","1,710","9,790","","1,792,147","26,823","7,920","6,985","867","11,051","1,765,324","1,649,468","64,996","3,529","14,085","286","2,569","30,391","1,192","29,199","894,983","","1,420,289","696,420","723,869"
"    Percent","","1,792,147","49.4%","50.6%","(X)","5.1%","5.5%","5.9%","6.1%","5.9%","11.8%","12.3%","12.6%","6.8%","7.5%","12.1%","6.0%","2.3%","(X)","20.0%","82.4%","80.0%","76.2%","25.2%","20.5%","1,433,329","49.0%","51.0%","(X)","367,400","45.5%","54.5%","(X)","","1,792,147","98.2%","1.8%","98.2%","93.1%","3.7%","0.2%","N","N","N","N","0.8%","0.2%","0.2%","0.1%","0.0%","0.1%","0.1%","0.1%","0.0%","N","N","N","N","0.4%","1.8%","0.9%","0.3%","0.2%","0.1%","","1,792,147","94.7%","4.8%","0.6%","1.1%","0.1%","0.5%","","1,792,147","1.5%","0.4%","0.4%","0.0%","0.6%","98.5%","92.0%","3.6%","0.2%","0.8%","0.0%","0.1%","1.7%","0.1%","1.6%","(X)","","1,420,289","49.0%","51.0%"
"Wisconsin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,822,434","2,892,804","2,929,630","98.7","327,258","344,543","368,646","380,127","386,575","737,315","714,436","719,293","415,388","408,957","597,951","295,832","126,113","39.9","1,263,412","4,707,424","4,559,022","4,317,545","1,263,529","1,019,896","4,559,022","2,247,843","2,311,179","97.3","1,019,896","465,462","554,434","84.0","","5,822,434","5,685,400","137,034","5,685,400","4,963,354","374,747","54,577","585","20,131","264","670","167,420","36,049","22,622","12,668","2,893","7,999","6,660","78,529","4,220","1,191","533","510","1,986","121,082","137,034","51,215","28,141","26,491","3,944","","5,822,434","5,088,607","438,719","92,246","201,512","7,925","139,326","","5,822,434","412,769","290,079","64,506","5,412","52,772","5,409,665","4,704,609","366,735","49,093","166,443","3,903","5,824","113,058","2,877","110,181","2,725,153","","4,412,888","2,172,383","2,240,505"
"    Percent","","5,822,434","49.7%","50.3%","(X)","5.6%","5.9%","6.3%","6.5%","6.6%","12.7%","12.3%","12.4%","7.1%","7.0%","10.3%","5.1%","2.2%","(X)","21.7%","80.8%","78.3%","74.2%","21.7%","17.5%","4,559,022","49.3%","50.7%","(X)","1,019,896","45.6%","54.4%","(X)","","5,822,434","97.6%","2.4%","97.6%","85.2%","6.4%","0.9%","0.0%","0.3%","0.0%","0.0%","2.9%","0.6%","0.4%","0.2%","0.0%","0.1%","0.1%","1.3%","0.1%","0.0%","0.0%","0.0%","0.0%","2.1%","2.4%","0.9%","0.5%","0.5%","0.1%","","5,822,434","87.4%","7.5%","1.6%","3.5%","0.1%","2.4%","","5,822,434","7.1%","5.0%","1.1%","0.1%","0.9%","92.9%","80.8%","6.3%","0.8%","2.9%","0.1%","0.1%","1.9%","0.0%","1.9%","(X)","","4,412,888","49.2%","50.8%"
"Wyoming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","578,759","296,005","282,754","104.7","33,098","40,471","38,966","38,611","37,766","76,649","73,671","63,810","37,601","39,327","60,674","28,489","9,626","38.1","134,189","458,477","444,570","418,893","122,855","98,789","444,570","226,129","218,441","103.5","98,789","47,284","51,505","91.8","","578,759","562,936","15,823","562,936","525,860","7,116","13,774","197","518","645","879","4,633","N","N","N","N","N","N","N","754","N","N","N","N","10,799","15,823","3,802","4,288","2,193","17","","578,759","540,317","12,428","19,199","8,673","2,060","14,143","","578,759","58,607","42,958","2,097","103","13,449","520,152","484,403","6,425","12,291","4,544","717","137","11,635","238","11,397","280,281","","434,852","220,281","214,571"
"    Percent","","578,759","51.1%","48.9%","(X)","5.7%","7.0%","6.7%","6.7%","6.5%","13.2%","12.7%","11.0%","6.5%","6.8%","10.5%","4.9%","1.7%","(X)","23.2%","79.2%","76.8%","72.4%","21.2%","17.1%","444,570","50.9%","49.1%","(X)","98,789","47.9%","52.1%","(X)","","578,759","97.3%","2.7%","97.3%","90.9%","1.2%","2.4%","0.0%","0.1%","0.1%","0.2%","0.8%","N","N","N","N","N","N","N","0.1%","N","N","N","N","1.9%","2.7%","0.7%","0.7%","0.4%","0.0%","","578,759","93.4%","2.1%","3.3%","1.5%","0.4%","2.4%","","578,759","10.1%","7.4%","0.4%","0.0%","2.3%","89.9%","83.7%","1.1%","2.1%","0.8%","0.1%","0.0%","2.0%","0.0%","2.0%","(X)","","434,852","50.7%","49.3%"
"Puerto Rico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,193,694","1,515,994","1,677,700","90.4","115,403","153,900","189,662","208,460","224,534","385,530","395,192","412,923","215,519","212,906","366,492","226,345","86,828","43.1","572,734","2,699,404","2,620,960","2,480,442","805,090","679,665","2,620,960","1,224,344","1,396,616","87.7","679,665","295,255","384,410","76.8","","3,193,694","2,966,604","227,090","2,966,604","2,054,764","395,439","3,082","N","N","N","N","6,573","N","N","N","N","N","N","N","183","N","N","N","N","506,563","227,090","200,316","792","1,193","1,216","","3,193,694","2,275,620","609,279","13,738","8,734","349","522,308","","3,193,694","3,134,759","9,002","3,038,919","11,753","75,085","58,935","42,606","3,388","459","2,650","0","6,235","3,597","250","3,347","1,559,505","","2,579,596","1,206,627","1,372,969"
"    Percent","","3,193,694","47.5%","52.5%","(X)","3.6%","4.8%","5.9%","6.5%","7.0%","12.1%","12.4%","12.9%","6.7%","6.7%","11.5%","7.1%","2.7%","(X)","17.9%","84.5%","82.1%","77.7%","25.2%","21.3%","2,620,960","46.7%","53.3%","(X)","679,665","43.4%","56.6%","(X)","","3,193,694","92.9%","7.1%","92.9%","64.3%","12.4%","0.1%","N","N","N","N","0.2%","N","N","N","N","N","N","N","0.0%","N","N","N","N","15.9%","7.1%","6.3%","0.0%","0.0%","0.0%","","3,193,694","71.3%","19.1%","0.4%","0.3%","0.0%","16.4%","","3,193,694","98.2%","0.3%","95.2%","0.4%","2.4%","1.8%","1.3%","0.1%","0.0%","0.1%","0.0%","0.2%","0.1%","0.0%","0.1%","(X)","","2,579,596","46.8%","53.2%"
