"Label (Grouping)","SEX AND AGE","SEX AND AGE!!Total population","SEX AND AGE!!Total population!!Male","SEX AND AGE!!Total population!!Female","SEX AND AGE!!Total population!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!Under 5 years","SEX AND AGE!!Total population!!5 to 9 years","SEX AND AGE!!Total population!!10 to 14 years","SEX AND AGE!!Total population!!15 to 19 years","SEX AND AGE!!Total population!!20 to 24 years","SEX AND AGE!!Total population!!25 to 34 years","SEX AND AGE!!Total population!!35 to 44 years","SEX AND AGE!!Total population!!45 to 54 years","SEX AND AGE!!Total population!!55 to 59 years","SEX AND AGE!!Total population!!60 to 64 years","SEX AND AGE!!Total population!!65 to 74 years","SEX AND AGE!!Total population!!75 to 84 years","SEX AND AGE!!Total population!!85 years and over","SEX AND AGE!!Total population!!Median age (years)","SEX AND AGE!!Total population!!Under 18 years","SEX AND AGE!!Total population!!16 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!21 years and over","SEX AND AGE!!Total population!!62 years and over","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!18 years and over!!Male","SEX AND AGE!!Total population!!18 years and over!!Female","SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!65 years and over!!Male","SEX AND AGE!!Total population!!65 years and over!!Female","SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females)","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Percent","","28,701,845","49.6%","50.4%","(X)","7.0%","6.9%","7.6%","7.2%","6.9%","14.6%","13.6%","12.4%","5.9%","5.4%","7.6%","3.6%","1.3%","(X)","25.8%","77.1%","74.2%","69.9%","15.6%","12.5%","21,302,361","49.2%","50.8%","(X)","3,599,599","44.6%","55.4%","(X)","","28,701,845","97.3%","2.7%","97.3%","73.5%","12.3%","0.5%","0.1%","0.0%","0.0%","0.0%","5.0%","1.6%","0.8%","0.5%","0.1%","0.3%","0.9%","0.8%","0.1%","0.0%","0.0%","0.0%","0.0%","6.0%","2.7%","0.7%","0.5%","0.5%","0.1%","","28,701,845","75.8%","13.3%","1.2%","5.7%","0.2%","6.5%","","28,701,845","39.6%","33.7%","0.7%","0.3%","4.9%","60.4%","41.4%","11.9%","0.2%","4.9%","0.1%","0.2%","1.7%","0.1%","1.6%","(X)","","18,502,334","48.9%","51.1%"
"Utah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,161,105","1,592,457","1,568,648","101.5","250,194","257,110","270,952","250,173","260,774","463,344","437,953","319,031","152,425","147,852","212,206","103,828","35,263","31.0","931,831","2,329,530","2,229,274","2,087,145","439,430","351,297","2,229,274","1,113,904","1,115,370","99.9","351,297","164,068","187,229","87.6","","3,161,105","3,059,954","101,151","3,059,954","2,708,195","40,365","34,678","709","0","15,970","2,265","75,898","12,079","14,285","8,034","6,208","6,756","9,663","18,873","29,362","2,090","836","8,386","18,050","171,456","101,151","12,469","17,190","29,698","988","","3,161,105","2,800,377","58,241","56,454","115,638","47,609","191,869","","3,161,105","450,220","313,226","12,566","2,766","121,662","2,710,885","2,459,891","37,546","27,959","74,784","28,810","6,356","75,539","2,925","72,614","1,108,739","","2,087,341","1,041,497","1,045,844"
"    Percent","","3,161,105","50.4%","49.6%","(X)","7.9%","8.1%","8.6%","7.9%","8.2%","14.7%","13.9%","10.1%","4.8%","4.7%","6.7%","3.3%","1.1%","(X)","29.5%","73.7%","70.5%","66.0%","13.9%","11.1%","2,229,274","50.0%","50.0%","(X)","351,297","46.7%","53.3%","(X)","","3,161,105","96.8%","3.2%","96.8%","85.7%","1.3%","1.1%","0.0%","0.0%","0.5%","0.1%","2.4%","0.4%","0.5%","0.3%","0.2%","0.2%","0.3%","0.6%","0.9%","0.1%","0.0%","0.3%","0.6%","5.4%","3.2%","0.4%","0.5%","0.9%","0.0%","","3,161,105","88.6%","1.8%","1.8%","3.7%","1.5%","6.1%","","3,161,105","14.2%","9.9%","0.4%","0.1%","3.8%","85.8%","77.8%","1.2%","0.9%","2.4%","0.9%","0.2%","2.4%","0.1%","2.3%","(X)","","2,087,341","49.9%","50.1%"
"Vermont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","626,299","308,118","318,181","96.8","28,810","32,019","33,938","42,229","43,479","75,058","70,113","80,695","47,049","49,034","75,755","34,971","13,149","43.1","115,527","525,088","510,772","477,632","153,634","123,875","510,772","249,177","261,595","95.3","123,875","56,776","67,099","84.6","","626,299","613,514","12,785","613,514","589,337","7,621","1,743","N","N","N","N","11,859","922","3,587","1,428","208","1,623","427","3,664","139","N","N","N","N","2,815","12,785","2,781","4,639","2,824","261","","626,299","600,494","12,187","7,315","15,706","806","3,240","","626,299","12,450","3,467","2,231","786","5,966","613,849","579,944","7,206","1,701","11,841","139","1,143","11,875","245","11,630","337,133","","500,274","244,517","255,757"
"    Percent","","626,299","49.2%","50.8%","(X)","4.6%","5.1%","5.4%","6.7%","6.9%","12.0%","11.2%","12.9%","7.5%","7.8%","12.1%","5.6%","2.1%","(X)","18.4%","83.8%","81.6%","76.3%","24.5%","19.8%","510,772","48.8%","51.2%","(X)","123,875","45.8%","54.2%","(X)","","626,299","98.0%","2.0%","98.0%","94.1%","1.2%","0.3%","N","N","N","N","1.9%","0.1%","0.6%","0.2%","0.0%","0.3%","0.1%","0.6%","0.0%","N","N","N","N","0.4%","2.0%","0.4%","0.7%","0.5%","0.0%","","626,299","95.9%","1.9%","1.2%","2.5%","0.1%","0.5%","","626,299","2.0%","0.6%","0.4%","0.1%","1.0%","98.0%","92.6%","1.2%","0.3%","1.9%","0.0%","0.2%","1.9%","0.0%","1.9%","(X)","","500,274","48.9%","51.1%"
"Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","8,517,685","4,190,738","4,326,947","96.9","502,102","514,779","534,414","564,667","579,716","1,170,188","1,114,566","1,115,695","574,308","529,025","779,502","390,537","148,186","38.3","1,869,640","6,857,913","6,648,045","6,278,031","1,627,091","1,318,225","6,648,045","3,232,257","3,415,788","94.6","1,318,225","584,381","733,844","79.6","","8,517,685","8,168,181","349,504","8,168,181","5,737,580","1,631,512","22,265","4,424","650","339","364","555,422","153,601","78,031","80,656","10,850","73,411","68,558","90,315","5,659","1,797","1,944","673","1,245","215,743","349,504","121,605","32,915","99,220","12,431","","8,517,685","6,043,577","1,807,434","90,683","688,297","19,169","253,957","","8,517,685","812,810","173,359","106,886","20,443","512,122","7,704,875","5,224,295","1,597,761","18,281","550,696","4,587","20,390","288,865","6,736","282,129","3,538,985","","6,213,686","3,015,598","3,198,088"
"    Percent","","8,517,685","49.2%","50.8%","(X)","5.9%","6.0%","6.3%","6.6%","6.8%","13.7%","13.1%","13.1%","6.7%","6.2%","9.2%","4.6%","1.7%","(X)","22.0%","80.5%","78.0%","73.7%","19.1%","15.5%","6,648,045","48.6%","51.4%","(X)","1,318,225","44.3%","55.7%","(X)","","8,517,685","95.9%","4.1%","95.9%","67.4%","19.2%","0.3%","0.1%","0.0%","0.0%","0.0%","6.5%","1.8%","0.9%","0.9%","0.1%","0.9%","0.8%","1.1%","0.1%","0.0%","0.0%","0.0%","0.0%","2.5%","4.1%","1.4%","0.4%","1.2%","0.1%","","8,517,685","71.0%","21.2%","1.1%","8.1%","0.2%","3.0%","","8,517,685","9.5%","2.0%","1.3%","0.2%","6.0%","90.5%","61.3%","18.8%","0.2%","6.5%","0.1%","0.2%","3.4%","0.1%","3.3%","(X)","","6,213,686","48.5%","51.5%"
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","7,535,591","3,766,859","3,768,732","100.0","458,194","466,487","468,155","452,515","475,177","1,153,369","1,006,328","930,921","488,025","472,433","710,781","325,150","128,056","37.7","1,661,939","6,052,827","5,873,652","5,598,942","1,443,216","1,163,987","5,873,652","2,920,360","2,953,292","98.9","1,163,987","532,355","631,632","84.3","","7,535,591","7,082,958","452,633","7,082,958","5,633,263","291,808","97,329","3,544","1,844","782","2,214","661,781","128,356","150,344","100,877","38,846","66,990","84,125","92,243","53,924","7,135","12,067","15,187","19,535","344,853","452,633","81,176","88,978","142,017","8,886","","7,535,591","6,041,370","422,547","226,088","857,031","95,373","398,348","","7,535,591","970,353","767,821","38,591","9,015","154,926","6,565,238","5,111,274","281,902","81,400","655,415","52,145","14,078","369,024","8,582","360,442","3,148,084","","5,355,539","2,655,643","2,699,896"
"    Percent","","7,535,591","50.0%","50.0%","(X)","6.1%","6.2%","6.2%","6.0%","6.3%","15.3%","13.4%","12.4%","6.5%","6.3%","9.4%","4.3%","1.7%","(X)","22.1%","80.3%","77.9%","74.3%","19.2%","15.4%","5,873,652","49.7%","50.3%","(X)","1,163,987","45.7%","54.3%","(X)","","7,535,591","94.0%","6.0%","94.0%","74.8%","3.9%","1.3%","0.0%","0.0%","0.0%","0.0%","8.8%","1.7%","2.0%","1.3%","0.5%","0.9%","1.1%","1.2%","0.7%","0.1%","0.2%","0.2%","0.3%","4.6%","6.0%","1.1%","1.2%","1.9%","0.1%","","7,535,591","80.2%","5.6%","3.0%","11.4%","1.3%","5.3%","","7,535,591","12.9%","10.2%","0.5%","0.1%","2.1%","87.1%","67.8%","3.7%","1.1%","8.7%","0.7%","0.2%","4.9%","0.1%","4.8%","(X)","","5,355,539","49.6%","50.4%"
"West Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,805,832","894,657","911,175","98.2","93,922","97,203","107,390","112,776","113,760","209,002","218,803","233,109","127,449","131,202","215,290","105,707","40,219","42.8","363,225","1,487,470","1,442,607","1,369,577","439,269","361,216","1,442,607","707,039","735,568","96.1","361,216","164,728","196,488","83.8","","1,805,832","1,771,421","34,411","1,771,421","1,679,773","68,679","2,629","N","N","N","N","13,459","2,331","3,893","1,994","686","1,396","1,137","2,022","451","N","N","N","N","6,430","34,411","19,582","5,340","4,574","200","","1,805,832","1,712,618","89,894","9,599","19,875","2,577","8,067","","1,805,832","25,569","11,319","4,112","1,351","8,787","1,780,263","1,661,773","68,042","2,535","13,311","451","2,286","31,865","335","31,530","893,742","","1,431,158","701,390","729,768"
"    Percent","","1,805,832","49.5%","50.5%","(X)","5.2%","5.4%","5.9%","6.2%","6.3%","11.6%","12.1%","12.9%","7.1%","7.3%","11.9%","5.9%","2.2%","(X)","20.1%","82.4%","79.9%","75.8%","24.3%","20.0%","1,442,607","49.0%","51.0%","(X)","361,216","45.6%","54.4%","(X)","","1,805,832","98.1%","1.9%","98.1%","93.0%","3.8%","0.1%","N","N","N","N","0.7%","0.1%","0.2%","0.1%","0.0%","0.1%","0.1%","0.1%","0.0%","N","N","N","N","0.4%","1.9%","1.1%","0.3%","0.3%","0.0%","","1,805,832","94.8%","5.0%","0.5%","1.1%","0.1%","0.4%","","1,805,832","1.4%","0.6%","0.2%","0.1%","0.5%","98.6%","92.0%","3.8%","0.1%","0.7%","0.0%","0.1%","1.8%","0.0%","1.7%","(X)","","1,431,158","49.0%","51.0%"
"Wisconsin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,813,568","2,891,282","2,922,286","98.9","330,651","342,754","374,768","378,566","394,807","735,765","706,676","738,357","419,486","405,255","571,672","290,056","124,755","39.6","1,272,105","4,693,498","4,541,463","4,307,372","1,219,340","986,483","4,541,463","2,240,074","2,301,389","97.3","986,483","449,922","536,561","83.9","","5,813,568","5,667,055","146,513","5,667,055","4,957,243","370,632","50,364","1,102","14,794","1,170","226","165,380","33,093","26,627","8,965","4,663","8,900","6,024","77,108","1,961","683","174","351","753","121,475","146,513","56,368","30,616","29,021","4,123","","5,813,568","5,091,797","440,836","90,189","201,356","5,350","139,088","","5,813,568","403,833","281,850","63,932","8,344","49,707","5,409,735","4,707,567","363,642","47,092","163,421","1,800","6,629","119,584","2,648","116,936","2,710,718","","4,401,754","2,162,711","2,239,043"
"    Percent","","5,813,568","49.7%","50.3%","(X)","5.7%","5.9%","6.4%","6.5%","6.8%","12.7%","12.2%","12.7%","7.2%","7.0%","9.8%","5.0%","2.1%","(X)","21.9%","80.7%","78.1%","74.1%","21.0%","17.0%","4,541,463","49.3%","50.7%","(X)","986,483","45.6%","54.4%","(X)","","5,813,568","97.5%","2.5%","97.5%","85.3%","6.4%","0.9%","0.0%","0.3%","0.0%","0.0%","2.8%","0.6%","0.5%","0.2%","0.1%","0.2%","0.1%","1.3%","0.0%","0.0%","0.0%","0.0%","0.0%","2.1%","2.5%","1.0%","0.5%","0.5%","0.1%","","5,813,568","87.6%","7.6%","1.6%","3.5%","0.1%","2.4%","","5,813,568","6.9%","4.8%","1.1%","0.1%","0.9%","93.1%","81.0%","6.3%","0.8%","2.8%","0.0%","0.1%","2.1%","0.0%","2.0%","(X)","","4,401,754","49.1%","50.9%"
"Wyoming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","577,737","292,619","285,118","102.6","35,395","34,937","40,645","40,744","32,880","77,254","72,405","67,487","38,002","41,431","59,467","27,832","9,258","38.5","133,096","460,122","444,641","418,332","120,327","96,557","444,641","224,675","219,966","102.1","96,557","46,060","50,497","91.2","","577,737","564,021","13,716","564,021","528,453","3,667","16,185","440","7","1,101","1,107","5,807","435","1,863","796","1,211","468","40","994","1,111","N","N","N","N","8,798","13,716","4,082","5,121","2,057","217","","577,737","541,280","8,296","21,867","8,317","1,347","10,603","","577,737","57,895","48,755","1,187","93","7,860","519,842","485,040","3,102","14,292","5,612","1,065","537","10,194","0","10,194","278,615","","433,644","219,788","213,856"
"    Percent","","577,737","50.6%","49.4%","(X)","6.1%","6.0%","7.0%","7.1%","5.7%","13.4%","12.5%","11.7%","6.6%","7.2%","10.3%","4.8%","1.6%","(X)","23.0%","79.6%","77.0%","72.4%","20.8%","16.7%","444,641","50.5%","49.5%","(X)","96,557","47.7%","52.3%","(X)","","577,737","97.6%","2.4%","97.6%","91.5%","0.6%","2.8%","0.1%","0.0%","0.2%","0.2%","1.0%","0.1%","0.3%","0.1%","0.2%","0.1%","0.0%","0.2%","0.2%","N","N","N","N","1.5%","2.4%","0.7%","0.9%","0.4%","0.0%","","577,737","93.7%","1.4%","3.8%","1.4%","0.2%","1.8%","","577,737","10.0%","8.4%","0.2%","0.0%","1.4%","90.0%","84.0%","0.5%","2.5%","1.0%","0.2%","0.1%","1.8%","0.0%","1.8%","(X)","","433,644","50.7%","49.3%"
"Puerto Rico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,195,153","1,520,415","1,674,738","90.8","125,796","167,470","181,046","210,051","222,760","381,445","396,979","422,128","214,899","211,363","361,819","217,779","81,618","42.9","594,010","2,684,285","2,601,143","2,463,196","784,990","661,216","2,601,143","1,215,558","1,385,585","87.7","661,216","287,877","373,339","77.1","","3,195,153","3,041,937","153,216","3,041,937","2,079,304","400,936","4,013","N","N","N","N","5,144","N","N","N","N","N","N","N","767","N","N","N","N","551,773","153,216","133,079","190","459","2,244","","3,195,153","2,225,568","544,587","11,722","6,884","1,245","564,119","","3,195,153","3,154,017","8,570","3,064,018","10,875","70,554","41,136","30,793","4,372","0","1,747","0","3,077","1,147","0","1,147","1,553,061","","2,561,292","1,198,296","1,362,996"
"    Percent","","3,195,153","47.6%","52.4%","(X)","3.9%","5.2%","5.7%","6.6%","7.0%","11.9%","12.4%","13.2%","6.7%","6.6%","11.3%","6.8%","2.6%","(X)","18.6%","84.0%","81.4%","77.1%","24.6%","20.7%","2,601,143","46.7%","53.3%","(X)","661,216","43.5%","56.5%","(X)","","3,195,153","95.2%","4.8%","95.2%","65.1%","12.5%","0.1%","N","N","N","N","0.2%","N","N","N","N","N","N","N","0.0%","N","N","N","N","17.3%","4.8%","4.2%","0.0%","0.0%","0.1%","","3,195,153","69.7%","17.0%","0.4%","0.2%","0.0%","17.7%","","3,195,153","98.7%","0.3%","95.9%","0.3%","2.2%","1.3%","1.0%","0.1%","0.0%","0.1%","0.0%","0.1%","0.0%","0.0%","0.0%","(X)","","2,561,292","46.8%","53.2%"
